,Region,Year,CropType,Production_Tonnes,Area_Hectares,Population,Area,Yield_Tonnes_per_Hectare
307,Chernihiv Oblast,2024,Potatoes,2235176.0,139626.0,959000,North,16.008307908269234
308,Chernihiv Oblast,2025,Wheat,243069.0,55319.0,959000,North,4.393951445253891
309,Chernihiv Oblast,2025,Barley,94679.0,28310.0,959000,North,3.344365948428117
310,Chernihiv Oblast,2025,Corn,439141.0,77494.0,959000,North,
311,Chernihiv Oblast,2025,Sunflower,43820.0,19626.0,959000,North,2.232752471211658
312,chernihiv reg.,2025,Rye,298689.0,118781.0,959000,North,2.5146193414771725
313,Chernihiv Oblast,2025,Soybean,178085.0,80519.0,959000,North,2.211714005390032
314,Chernihiv Oblast,2025,Potatoes,1348290.0,100224.0,959000,North,13.452765804597702
315,Chernivtsi Oblast,2011,Wheat,,15280.0,890000,West,4.131740837696335
316,Chernivtsi Oblast,2011,Barley,50636.0,16508.0,890000,West,3.0673612793796945
317,Chernivtsi Oblast,2011,Corn,172258.0,21200.0,890000,West,8.125377358490566
318,Chernivtsi Oblast,2011,Sunflower,33732.0,17031.0,890000,West,
319,Chernivtsi Oblast,2011,Rye,52623.0,22637.0,890000,West,2.324645491893802
320,Chernivtsi Oblast,2011,Soybean,42433.0,16893.0,890000,West,2.511868821405316
321,Chernivtsi Oblast,2011,Potatoes,20606.0,1339.0,890000,West,15.389096340552651
322,Chernivtsi Oblast,2012,Wheat,82079.0,16975.0,890000,West,4.835287187039764
323,Chernivtsi Oblast,2012,Barley,40762.0,11394.0,890000,West,3.577496928207829
324,Chernivtsi Oblast,2012,Corn,190346.0,23318.0,890000,West,8.163050004288532
325,Chernivtsi Oblast,2012,Sunflower,57587.0,22269.0,890000,West,2.5859715299294983
326,Chernivtsi Oblast,2012,Rye,83949.0,24803.0,890000,West,3.3846308914244245
327,Chernivtsi Oblast,2012,Soybean,44216.0,16747.0,890000,West,2.640234071774049
328,Chernivtsi Oblast,2012,Potatoes,322223.0,,890000,West,18.440139636030676
329,Chernivtsi Oblast,2013,Wheat,70906.0,16130.0,890000,West,4.39590824550527
330,Chernivtsi Oblast,2013,Barley,69022.0,16971.0,890000,West,4.06705556537623
331,Chernivtsi Oblast,2013,Corn,105751.0,24790.0,890000,West,4.265873336022589
332,Chernivtsi Oblast,2013,Sunflower,,12174.0,890000,West,2.598488582224413
333,Chernivtsi Oblast,2013,Rye,69952.0,24065.0,890000,West,
334,Chernivtsi Oblast,2013,Soybean,68991.0,21636.0,890000,West,3.1887132556849695
335,Chernivtsi Oblast,2013,Potatoes,364862.0,26680.0,890000,West,13.675487256371815
336,Chernivtsi Oblast,2014,Wheat,62482.0,15037.0,890000,West,4.155217131076678
337,Chernivtsi Oblast,2014,Barley,55603.0,,890000,West,3.404751699222338
338,Chernivtsi Oblast,2014,Corn,89775.0,21298.0,890000,West,4.215184524368485
339,Chernivtsi Oblast,2014,Sunflower,36878.0,17648.0,890000,West,2.0896418857660923
340,Chernivtsi Oblast,2014,Rye,72352.0,26147.0,890000,West,2.7671243354878188
341,Chernivtsi Oblast,2014,Soybean,23496.0,10696.0,890000,West,2.1967090501121915
342,Chernivtsi Oblast,2014,Potatoes,116020.0,10174.0,890000,West,11.403577747198742
343,Chernivtsi Oblast,2015,Wheat,90695.0,18935.0,890000,West,4.789807235278585
344,Chernivtsi Oblast,2015,Barley,55843.0,18856.0,890000,West,2.9615507000424266
345,Chernivtsi Oblast,2015,Corn,84278.0,17633.0,890000,West,4.779561050303409
346,Chernivtsi Oblast,2015,Sunflower,46877.0,25042.0,890000,West,1.8719351489497644
347,Chernivtsi Oblast,2015,Rye,54066.0,20049.0,890000,West,2.696693101900344
348,Chernivtsi Oblast,2015,Soybean,38392.0,,890000,West,3.1218084241340054
349,Chernivtsi Oblast,2015,Potatoes,325572.0,18175.0,890000,West,17.91317744154058
350,Chernivtsi Oblast,2016,Wheat,87037.0,19938.0,890000,West,4.3653826863276155
351,Chernivtsi Oblast,2016,Barley,686730.5466479397,,890000,West,3.6644750050190726
352,Chernivtsi Oblast,2016,Corn,146149.0,,890000,West,7.56347358070693
353,Chernivtsi Oblast,2016,Sunflower,26360.0,11561.0,890000,West,2.2800795778911858
354,Chernivtsi Oblast,2016,Rye,49179.0,13290.0,890000,West,3.700451467268623
355,Chernivtsi Oblast,2016,Soybean,33770.0,14113.0,890000,West,2.3928293063133284
356,Chernivtsi Oblast,2016,Potatoes,326200.0,20334.0,890000,West,16.042096980426873
357,Chernivtsi Oblast,2017,Wheat,60988.0,15325.0,890000,West,3.979641109298532
358,Chernivtsi Oblast,2017,Barley,29938.0,16221.0,890000,West,1.8456322051661427
359,Chernivtsi Oblast,2017,Corn,119899.0,24673.0,890000,West,4.859522555019657
360,Chernivtsi Oblast,2017,Sunflower,29042.0,12733.0,890000,West,2.280845048299694
361,Chernivtsi Oblast,2017,Rye,86081.0,30868.0,890000,West,2.788680834521187
362,Chernivtsi Oblast,2017,Soybean,39660.0,,890000,West,
363,Chernivtsi Oblast,2017,Potatoes,243583.0,,890000,West,18.112953599048186
364,Chernivtsi Oblast,2018,Wheat,52689.0,13957.0,890000,West,3.775094934441499
365,chernivtsi reg.,2018,Barley,82275.0,22394.0,890000,West,3.6739751719210503
366,Chernivtsi Oblast,2018,Corn,185343.0,23500.0,890000,West,
367,Chernivtsi Oblast,2018,Sunflower,72965.0,29865.0,890000,West,2.4431608906747027
368,Chernivtsi Oblast,2018,Rye,70370.0,22572.0,890000,West,3.117579301789828
369,Chernivtsi Oblast,2018,Soybean,59085.0,20551.0,890000,West,2.875042577003552
370,Chernivtsi Oblast,2018,Potatoes,467664.0,29353.0,890000,West,15.93240895308827
371,Chernivtsi Oblast,2019,Wheat,64536.0,15500.0,890000,West,4.163612903225807
372,Chernivtsi Oblast,2019,Barley,50023.0,16621.0,890000,West,3.0096263762709823
373,Chernivtsi Oblast,2019,Corn,81978.0,14367.0,890000,West,5.705992900396742
374,Chernivtsi Oblast,2019,Sunflower,59517.0,18853.0,890000,West,3.156898106402164
375,Chernivtsi Oblast,2019,Rye,49066.0,15446.0,890000,West,3.176615304933316
376,Chernivtsi Oblast,2019,Soybean,43972.0,17875.0,890000,West,2.459972027972028
377,chernivtsi reg.,2019,Potatoes,275776.0,14799.0,890000,West,18.634772619771606
378,Chernivtsi Oblast,2020,Wheat,35080.0,18035.0,890000,West,1.9451067369004713
379,Chernivtsi Oblast,2020,Barley,71674.0,22191.0,890000,West,3.2298679644901087
380,Chernivtsi Oblast,2020,Corn,41749.0,13324.0,890000,West,3.1333683578504954
381,Chernivtsi Oblast,2020,Sunflower,29550.0,10999.0,890000,West,2.68660787344304
382,Chernivtsi Oblast,2020,Rye,57112.0,25085.0,890000,West,2.276739087103847
383,Chernivtsi Oblast,2020,Soybean,17440.0,10371.0,890000,West,1.6816121878314532
384,Chernivtsi Oblast,2020,Potatoes,497285.0,26311.0,890000,West,18.90026984911254
385,Chernivtsi Oblast,2021,Wheat,71594.0,20743.0,890000,West,3.451477606903534
386,Chernivtsi Oblast,2021,Barley,46868.0,16178.0,890000,West,2.897020645320806
387,Chernivtsi Oblast,2021,Corn,113525.0,18725.0,890000,West,6.0627503337783715
388,Chernivtsi Oblast,2021,Sunflower,42047.0,19541.0,890000,West,2.151732255258175
389,Chernivtsi Oblast,2021,Rye,195161.99082875322,7112.0,890000,West,2.9174634420697414
390,Chernivtsi Oblast,2021,Soybean,31507.0,17122.0,890000,West,1.8401471790678658
391,Chernivtsi Oblast,2021,Potatoes,288334.0,20216.0,890000,West,14.262663237039968
392,Chernivtsi Oblast,2022,Wheat,70595.0,16505.0,890000,West,4.27718873068767
393,Chernivtsi Oblast,2022,Barley,28680.0,9144.0,890000,West,3.136482939632546
394,Chernivtsi Oblast,2022,Corn,77408.0,16918.0,890000,West,4.57548173542972
395,Chernivtsi Oblast,2022,Sunflower,42282.0,15136.0,890000,West,2.793472515856237
396,Chernivtsi Oblast,2022,Rye,72100.0,22356.0,890000,West,3.2250849883700123
397,Chernivtsi Oblast,2022,Soybean,63025.0,20930.0,890000,West,3.01122790253225
398,Chernivtsi Oblast,2022,Potatoes,371373.0,19252.0,890000,West,19.29009972989819
399,Chernivtsi Oblast,2023,Wheat,611540.178211627,15107.0,890000,West,4.303766465876746
400,Chernivtsi Oblast,2023,Barley,57696.0,17603.0,890000,West,3.27762313242061
401,Chernivtsi Oblast,2023,Corn,92608.0,18718.0,890000,West,4.94753713003526
402,Chernivtsi Oblast,2023,Sunflower,24794.0,16522.0,890000,West,1.5006657789613849
403,Chernivtsi Oblast,2023,Rye,60128.0,19869.0,890000,West,3.026221752478736
404,Chernivtsi Oblast,2023,Soybean,21443.0,22528.0,890000,West,0.9518377130681818
405,Chernivtsi Oblast,2023,Potatoes,238033.0,12391.0,890000,West,19.210152530062143
406,Chernivtsi Oblast,2024,Wheat,,22776.0,890000,West,3.168071654373024
407,Chernivtsi Oblast,2024,Barley,57644.0,19812.0,890000,West,2.9095497678174844
408,Chernivtsi Oblast,2024,Corn,125348.0,18363.0,890000,West,6.826117736753254
409,Chernivtsi Oblast,2024,Sunflower,58677.0,18920.0,890000,West,3.101321353065539
410,Chernivtsi Oblast,2024,rye,59433.0,17873.0,890000,West,3.325295137917529
411,Chernivtsi Oblast,2024,Soybean,53292.0,20305.0,890000,West,2.62457522777641
412,chernivtsi reg.,2024,Potatoes,311571.0,21383.0,890000,West,14.570967591077023
413,Chernivtsi Oblast,2025,Wheat,65428.0,15441.0,890000,West,4.237290330937116
414,Chernivtsi Oblast,2025,Barley,69462.0,19862.0,890000,West,3.4972308931628233
415,Chernivtsi Oblast,2025,Corn,186233.0,21523.0,890000,West,8.652743576638944
416,Chernivtsi Oblast,2025,Sunflower,45822.0,17062.0,890000,West,2.6856171609424453
417,Chernivtsi Oblast,2025,Rye,78204.0,25350.0,890000,West,3.0849704142011833
418,Chernivtsi Oblast,2025,Soybean,56902.0,18428.0,890000,West,3.0878011721293683
419,Chernivtsi Oblast,2025,Potatoes,263127.0,17643.0,890000,West,14.913960210848495
420,Dnipropetrovsk Oblast,2011,Wheat,164697.0,57830.0,3096000,East,2.8479508905412416
421,Dnipropetrovsk Oblast,2011,Barley,190681.0,45062.0,3096000,East,4.231525453819183
422,Dnipropetrovsk Oblast,2011,Corn,211255.0,46786.0,3096000,East,4.5153464711665885
423,Dnipropetrovsk Oblast,2011,sunflower,207942.0,102944.0,3096000,East,2.01995259558595
424,Dnipropetrovsk Oblast,2011,rye,186507.0,47503.0,3096000,East,3.9262151864092796
425,Dnipropetrovsk Oblast,2011,Soybean,178607.0,60278.0,3096000,East,2.9630545140847406
426,Dnipropetrovsk Oblast,2011,Potatoes,149293.0,11428.0,3096000,East,13.063790689534477
427,Dnipropetrovsk Oblast,2012,Wheat,670108.0,146308.0,3096000,East,4.580118653798835
428,Dnipropetrovsk Oblast,2012,Barley,294595.0,77280.0,3096000,East,3.8120471014492754
429,Dnipropetrovsk Oblast,2012,Corn,438726.0,61896.0,3096000,East,7.088115548662272
430,Dnipropetrovsk Oblast,2012,Sunflower,171170.0,78241.0,3096000,East,2.187727661967511
431,Dnipropetrovsk Oblast,2012,Rye,104760.0,45393.0,3096000,East,2.3078448218888377
432,Dnipropetrovsk Oblast,2012,Soybean,191958.0,62002.0,3096000,East,3.095996903325699
433,dnipropetrovsk reg.,2012,Potatoes,502413.0,24726.0,3096000,East,20.319218636253336
434,Dnipropetrovsk Oblast,2013,Wheat,224140.0,58671.0,3096000,East,3.8202860016021543
435,Dnipropetrovsk Oblast,2013,Barley,163715.0,45093.0,3096000,East,
436,dnipropetrovsk reg.,2013,Corn,359257.0,,3096000,East,6.979658843643146
437,Dnipropetrovsk Oblast,2013,Sunflower,304623.0,134199.0,3096000,East,2.2699349473543022
438,Dnipropetrovsk Oblast,2013,Rye,175787.0,67995.0,3096000,East,2.585293036252666
439,Dnipropetrovsk Oblast,2013,Soybean,222706.0,85921.0,3096000,East,
440,Dnipropetrovsk Oblast,2013,Potatoes,241322.0,15072.0,3096000,East,16.011279193205944
441,Dnipropetrovsk Oblast,2014,Wheat,429670.0,114296.0,3096000,East,3.7592741653251207
442,Dnipropetrovsk Oblast,2014,Barley,117749.0,40825.0,3096000,East,2.884237599510104
443,Dnipropetrovsk Oblast,2014,Corn,3678242.4681431106,69100.0,3096000,East,5.659319826338639
444,Dnipropetrovsk Oblast,2014,Sunflower,187576.0,,3096000,East,
445,Dnipropetrovsk Oblast,2014,rye,187320.0,85884.0,3096000,East,2.1810814587117506
446,Dnipropetrovsk Oblast,2014,Soybean,166062.0,63701.0,3096000,East,2.6068978508971603
447,Dnipropetrovsk Oblast,2014,Potatoes,531091.0,23222.0,3096000,East,22.870166221686333
448,Dnipropetrovsk Oblast,2015,Wheat,196742.0,67745.0,3096000,East,2.9041552882131523
449,Dnipropetrovsk Oblast,2015,Barley,184057.0,55796.0,3096000,East,3.2987490142662557
450,Dnipropetrovsk Oblast,2015,corn,386378.0,43129.0,3096000,East,8.958658906999931
451,Dnipropetrovsk Oblast,2015,Sunflower,339914.0,123983.0,3096000,East,2.7416178024406572
452,Dnipropetrovsk Oblast,2015,Rye,220997.0,61147.0,3096000,East,3.614192029044761
453,Dnipropetrovsk Oblast,2015,soybean,78041.0,38174.0,3096000,East,2.0443495572903023
454,Dnipropetrovsk Oblast,2015,potatoes,240685.0,15340.0,3096000,East,15.690026075619295
455,Dnipropetrovsk Oblast,2016,Wheat,301871.0,66184.0,3096000,East,4.561087271848181
456,Dnipropetrovsk Oblast,2016,Barley,2201138.3088227464,61582.0,3096000,East,3.800103926472021
457,Dnipropetrovsk Oblast,2016,Corn,185954.0,39992.0,3096000,East,4.649779955991198
458,Dnipropetrovsk Oblast,2016,Sunflower,318550.0,,3096000,East,2.4676008768872055
459,Dnipropetrovsk Oblast,2016,Rye,155298.0,63141.0,3096000,East,
460,Dnipropetrovsk Oblast,2016,Soybean,116915.0,,3096000,East,1.9396608932245005
461,Dnipropetrovsk Oblast,2016,Potatoes,230127.0,12614.0,3096000,East,18.24377675598541
462,Dnipropetrovsk Oblast,2017,Wheat,340874.0,68327.0,3096000,East,4.988862382367146
463,Dnipropetrovsk Oblast,2017,Barley,115239.0,46927.0,3096000,East,2.455707801478893
464,Dnipropetrovsk Oblast,2017,Corn,524419.0,78125.0,3096000,East,6.7125632
465,Dnipropetrovsk Oblast,2017,Sunflower,189031.0,79088.0,3096000,East,2.390135039449727
466,Dnipropetrovsk Oblast,2017,Rye,175124.0,64295.0,3096000,East,2.7237576794463023
467,Dnipropetrovsk Oblast,2017,Soybean,79831.0,40832.0,3096000,East,1.955108738244514
468,Dnipropetrovsk Oblast,2017,Potatoes,172103.0,8815.0,3096000,East,19.52387975042541
469,Dnipropetrovsk Oblast,2018,Wheat,418189.0,135125.0,3096000,East,
470,Dnipropetrovsk Oblast,2018,Barley,253867.0,,3096000,East,3.8030800113852563
471,Dnipropetrovsk Oblast,2018,Corn,427101.0,59353.0,3096000,East,7.195946287466514
472,Dnipropetrovsk Oblast,2018,Sunflower,220650.0,97614.0,3096000,East,2.2604339541459217
473,Dnipropetrovsk Oblast,2018,Rye,209958.0,67733.0,3096000,East,3.0997888769137645
474,Dnipropetrovsk Oblast,2018,Soybean,1038669.2526501307,54610.0,3096000,East,2.0221204907526094
475,Dnipropetrovsk Oblast,2018,Potatoes,317460.0,14470.0,3096000,East,21.93918451969592
476,Dnipropetrovsk Oblast,2019,Wheat,448561.0,102417.0,3096000,East,4.37975140845758
477,Dnipropetrovsk Oblast,2019,Barley,331575.0,106277.0,3096000,East,3.1199130573877696
478,Dnipropetrovsk Oblast,2019,Corn,271966.0,60007.0,3096000,East,4.5322379055776825
479,Dnipropetrovsk Oblast,2019,Sunflower,153547.0,80684.0,3096000,East,1.9030662832779732
480,Dnipropetrovsk Oblast,2019,Rye,206821.0,67482.0,3096000,East,3.064832103375715
481,Dnipropetrovsk Oblast,2019,Soybean,65898.0,31732.0,3096000,East,2.076704903567377
482,Dnipropetrovsk Oblast,2019,Potatoes,,14091.0,3096000,East,17.567667305372222
483,Dnipropetrovsk Oblast,2020,Wheat,218000.0,96717.0,3096000,East,2.2539987799456145
484,Dnipropetrovsk Oblast,2020,Barley,181519.0,50416.0,3096000,East,3.600424468422723
485,Dnipropetrovsk Oblast,2020,Corn,217070.0,46052.0,3096000,East,4.713584643446539
486,Dnipropetrovsk Oblast,2020,Sunflower,143795.0,81470.0,3096000,East,1.7650055235055848
487,dnipropetrovsk reg.,2020,Rye,124994.0,64709.0,3096000,East,1.9316323849850872
488,Dnipropetrovsk Oblast,2020,Soybean,161304.0,62928.0,3096000,East,2.5633104500381387
489,Dnipropetrovsk Oblast,2020,Potatoes,424649.0,19636.0,3096000,East,21.62604400081483
490,Dnipropetrovsk Oblast,2021,Wheat,185447.0,48544.0,3096000,East,3.8201837508239946
491,Dnipropetrovsk Oblast,2021,Barley,241943.0,77795.0,3096000,East,3.110007069863102
492,Dnipropetrovsk Oblast,2021,Corn,111653.0,42723.0,3096000,East,2.613416660815018
493,Dnipropetrovsk Oblast,2021,Sunflower,202267.0,102082.0,3096000,East,1.9814169001391038
494,Dnipropetrovsk Oblast,2021,Rye,88265.0,30524.0,3096000,East,2.8916590224085965
495,Dnipropetrovsk Oblast,2021,Soybean,99308.0,,3096000,East,2.384517492256345
496,Dnipropetrovsk Oblast,2021,Potatoes,356481.0,20342.0,3096000,East,17.524383049847607
497,Dnipropetrovsk Oblast,2022,Wheat,203542.0,51297.0,3096000,East,3.9679123535489405
498,Dnipropetrovsk Oblast,2022,Barley,224274.0,51831.0,3096000,East,4.3270243676564215
499,Dnipropetrovsk Oblast,2022,Corn,139862.0,45330.0,3096000,East,3.085418045444518
500,Dnipropetrovsk Oblast,2022,Sunflower,207035.0,76229.0,3096000,East,2.715961117160136
501,dnipropetrovsk reg.,2022,Rye,89025.0,34285.0,3096000,East,2.596616596179087
502,dnipropetrovsk reg.,2022,Soybean,190462.0,90820.0,3096000,East,2.0971371944505615
503,Dnipropetrovsk Oblast,2022,Potatoes,375332.0,,3096000,East,20.398478260869567
504,Dnipropetrovsk Oblast,2023,Wheat,258382.0,76056.0,3096000,East,3.3972599137477646
505,Dnipropetrovsk Oblast,2023,Barley,266440.0,61487.0,3096000,East,4.333273700131735
506,Dnipropetrovsk Oblast,2023,Corn,323839.0,47785.0,3096000,East,6.777001150988804
507,Dnipropetrovsk Oblast,2023,Sunflower,197073.0,,3096000,East,2.819517568959597
508,Dnipropetrovsk Oblast,2023,Rye,195265.0,79005.0,3096000,East,2.4715524333902916
509,Dnipropetrovsk Oblast,2023,Soybean,102223.0,46849.0,3096000,East,2.1819675980277062
510,Dnipropetrovsk Oblast,2023,Potatoes,439419.0,21800.0,3096000,East,20.15683486238532
511,Dnipropetrovsk Oblast,2024,Wheat,486575.0,96372.0,3096000,East,5.048924998962354
512,Dnipropetrovsk Oblast,2024,Barley,178387.0,,3096000,East,3.1494879943502827
513,Dnipropetrovsk Oblast,2024,Corn,,71416.0,3096000,East,8.33692729920466
514,Dnipropetrovsk Oblast,2024,Sunflower,234523.0,87799.0,3096000,East,2.6711352065513276
515,Dnipropetrovsk Oblast,2024,Rye,326267.0,88189.0,3096000,East,3.6996337411695337
516,Dnipropetrovsk Oblast,2024,Soybean,,,3096000,East,2.9362422886267927
517,Dnipropetrovsk Oblast,2024,Potatoes,343504.0,19777.0,3096000,East,17.368862820447994
518,Dnipropetrovsk Oblast,2025,Wheat,148602.0,61231.0,3096000,East,2.426907938789175
519,Dnipropetrovsk Oblast,2025,Barley,228098.0,67313.0,3096000,East,
520,Dnipropetrovsk Oblast,2025,Corn,377128.0,61979.0,3096000,East,
521,Dnipropetrovsk Oblast,2025,Sunflower,1676000.2727747385,,3096000,East,2.665195865803132
522,Dnipropetrovsk Oblast,2025,Rye,180756.0,61455.0,3096000,East,2.941274103002197
523,Dnipropetrovsk Oblast,2025,Soybean,197419.0,84730.0,3096000,East,2.3299775758291044
524,Dnipropetrovsk Oblast,2025,Potatoes,437316.0,20321.0,3096000,East,21.52039761822745
525,Donetsk Oblast,2011,Wheat,174177.0,,4059000,East,4.024236403123701
526,Donetsk Oblast,2011,Barley,125412.0,43109.0,4059000,East,2.909183697139808
527,Donetsk Oblast,2011,Corn,168092.0,39439.0,4059000,East,4.26207561043637
528,Donetsk Oblast,2011,Sunflower,120400.0,40391.0,4059000,East,2.980862073234136
529,Donetsk Oblast,2011,Rye,52037.0,18328.0,4059000,East,2.839207769532955
530,Donetsk Oblast,2011,Soybean,117127.0,45213.0,4059000,East,2.590560237099949
531,Donetsk Oblast,2011,Potatoes,589849.0,30351.0,4059000,East,19.43425257816876
532,Donetsk Oblast,2012,Wheat,125154.0,37702.0,4059000,East,3.3195586441037612
533,Donetsk Oblast,2012,Barley,103767.0,42187.0,4059000,East,2.4596913741199895
534,Donetsk Oblast,2012,Corn,,25013.0,4059000,East,7.1668732259225205
535,donetsk reg.,2012,Sunflower,105881.0,36740.0,4059000,East,2.881899836690256
536,donetsk reg.,2012,Rye,101437.0,32469.0,4059000,East,
537,Donetsk Oblast,2012,Soybean,39917.0,21614.0,4059000,East,1.8468122513185898
538,Donetsk Oblast,2012,Potatoes,832308.0,49303.0,4059000,East,16.88148794191023
539,Donetsk Oblast,2013,Wheat,70615.0,30376.0,4059000,East,2.3246971293126153
540,Donetsk Oblast,2013,Barley,149144.0,38643.0,4059000,East,3.859534715213622
541,Donetsk Oblast,2013,Corn,261991.0,48755.0,4059000,East,5.373623218131474
542,Donetsk Oblast,2013,Sunflower,65483.0,23345.0,4059000,East,2.8050117798243734
